ID3v1,ID3v2_ver,Title,Artist,Album_Artist,Album,Year,Genre,Track,Composer,Disc,Lyrics,Comment,Pictures
Yes,3,Who Do You Think You Are,Spice Girls,Spice Girls,Spice,1996,Negerpunk,07/10,Victoria Beckham/ Geri Halliwell/ Melanie Chisholm/ Emma Bunton/ Paul Wilson/ Andy Watkins & Melanie Brown,1/1,The race is on to get out of the bottom The top is high so your roots are forgotten Giving is good as long as you're getting What's driving you it's ambition and betting  I said who do you think you are (Do you think you are I said) (oh oh) Ooh some kind of superstar (oh oh oh) You have got to swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show how good you are  You're swelling out in the wrong direction You've got the bug superstar you've been bitten Your trumpet's blowing for far too long Climbing the snake of the ladder but you're wrong  I said who do you think you are (oh oh) (Do you think you are)  I said ooh ooh ooh some kind of superstar (oh oh oh) You have got to swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show how good you are You have got to reach on up never lose your soul You have got to reach on up never lose control  I said who do you think you are (oh oh) (Do you think you are I said) (Oh) some kind of superstar (oh oh oh) You have got to swing it shake it move it make it Who do you think you are? Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are? Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are  Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you are Swing it shake it move it make it Who do you think you are Trust it use it prove it groove it Show me how good you (move it),,1
Yes,3,Something Kinda Funny,Spice Girls,Spice Girls,Spice,1996,Negerpunk,08/10,Victoria Beckham/ Emma Bunton/ Geri Halliwell/ Melanie Brown/ Melanie Chisholm/ Paul Wilson & Andy Watkins,1/1,Oh yeah Oh yeah  We've got something kinda funny goin' on (we've got it yeah) We've got something kinda funny goin' on   Wherever you're going high or low  Remember to sure enjoy the show  So climb aboard my journey deep inside  Better late than dead on time  Ooh it's you I know I have got to feed yeah yeah Ooh don't take from me more than you really need More than you really need   We've got something kinda funny goin' on (we've got it) We've got something kinda funny goin' on (we've got it oh)  Happiness is just a state of your mind Keep searching who knows what you may find Rules are for fools and fool's paradise is hard to find Play my game or get left behind Ooh it's you I know that I have got to feed yeah yeah Ooh take from me what you feel that you need You feel that you need  We've got something kinda funny goin' on (we've got it) We've got something kinda funny goin' on (we've got it ooh)  You've got it you've got it hey hey You've got it you've got it hey ey ey You've got it you've got it hey ey ey Hey hey ey ey ey ey  Feelin' kinda funny (ey) Feelin' kinda queezy I ain't that easy (hey hey ey ey ey ey)  We've got something kinda funny goin' on (we've got it we've got it ooh) Something kinda funny We've got something kinda funny goin' on  Ooh yeah ooh yeah (we've got it we've got it ooh) We've got something kinda funny goin' on (something kinda funny)  (We've got it we've got it) We've got something kinda funny goin' on (ooh ooh yeah) (We've got it we've got it oh) there's something kinda funny We've got something kinda funny goin' on (we've got it we've got it ooh) There's something kinda funny We've got something kinda funny goin' on (ooh yeah),,1
Yes,3,Naked,Spice Girls,Spice Girls,Spice,1996,Negerpunk,09/10,Victoria Beckham/ Emma Bunton/ Geri Halliwell/ Melanie Brown/ Melanie Chisholm/ Paul Wilson & Andy Watkins,1/1,Naivety and childhood left behind deprived of the goodness of mankind Past encounters have made her strong strong enough to carry on and on Undress you with her eyes uncover the truth from the lies Strip you down no need to care lights are low exposed and bare  Naked Nothing but a smile upon her face Naked She wants to play seek and hide no one to hide behind Naked This child has fallen from grace Naked Don't be afraid to stare she is only naked  She knows exactly what to do with men like you Inside out in her mind there's no doubt where you're coming from Mystery will turn you on  Undress you with her eyes uncover the truth from the lies Strip you down no need to care lights are low exposed and bare  Naked Nothing but a smile upon her face Naked She wants to play seek and hide no one to hide behind Naked This child has fallen from grace Naked Don't be afraid to stare she is only naked (naked)  Hello? It's me I thought you'd understand Well maybe I should have kept my mouth shut I keep seeing such a pretty picture I'd rather be hated than pitied Maybe I should have left it to your imagination I just want to be me  This angel's dirty face is sore holding on to what she had before Not sharing secrets with any old fool now she's gonna keep her cool She wants to get naked She wants to get naked  Naked Nothing but a smile upon her face Naked She wants to play seek and hide no one to hide behind Naked This child has fallen from grace Naked Don't be afraid to stare she is only naked Naked Nothing but a smile upon her face Naked She wants to play seek and hide no one to hide behind Naked This child has fallen from grace Naked Don't be afraid to stare she is only naked  Naked Nothing but a smile upon her face Naked She wants to play seek and hide no one to hide behind Naked This child has fallen from grace Naked,,1
Yes,3,If U Can't Dance,Spice Girls,Spice Girls,Spice,1996,Negerpunk,10/10,Victoria Beckham/ Geri Halliwell/ Richard Stannard/ Matt Rowe/ Emma Bunton/ Melanie Brown & Melanie Chisholm,1/1,If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby  Now we got the flavor the bad behavior The rhythm the melody the juice for you to savor Rockin' and vibin' somebody is jivin' You need to take a tip sort it out Get a grip whenever I go out wherever it may be Never is there a Keanu but a dweeb lookin' at me But then even if I did score he's a loser on the dance floor Take a deep breath count one two three  Even when his eyes met mine His slamming moves were out of time Can't you just feel the groove? Why don't you move? It's easy can't you see?  Take my hand and dance with   If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby  Hey macho te vi otro el día me dio mucha mucha alegría Escucha la música ay madre mía hey chico tu no tienes nada Que susto que sueco que polla que tieso oh no me toques ay que pero feo Venga venga marcha salida toma esa música me cantas deprisa Cuidado cuidado hey chico que loco toma mi ritmo me voy contigo Hey macho te quiero quiero un hombre necesito si pero no tu un hombre Hey macho hey macho si no bailas esto no puedes nada conmigo  If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby You can't do nothing for me baby (oh oh oh oh oh)  Nothin' baby (Oh oh oh oh oh) The rhythm You can't do nothing for me baby (even when his eyes met mine) His slamming moves were out of time Can't you just feel the groove? Why don't you move? It's easy can't you see  Take my hand and dance with   If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby You can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby You can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby You can't do nothing for me baby If you can't dance if you can't dance If you can't dance if you can't dance If you can't dance to this you can't do nothing for me baby,,1
Yes,3,Snow in Summer,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,01/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Hills of Radiant Winds,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,02/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,The Incomplete Stone,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,03/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Blu-Bird,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,04/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Cold Steel Coffin,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,05/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Grandma,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,06/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Song of the Ancients (Devola),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,07/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,The Wretched Automatons,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Other,08/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,City of Commerce,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,09/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Song of the Ancients (Popola),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,10/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,The Prestigious Mask,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,11/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Temple of Drifting Sands,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,12/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Gods Bound by Rules,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,13/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,The Ultimate Weapon,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,14/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Deep Crimson Foe,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,15/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Dispossession (Piano Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,16/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Dispossession (Strings Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,17/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Dispossession (Pluck Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,18/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Dispossession (Music Box Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,19/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Yonah (Piano Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,20/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Yonah (Strings Version),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,21/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Yonah (Pluck Version 1),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,22/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,Yonah (Pluck Version 2),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,23/23,Square Enix Music & Keiichi Okabe,1/2,,,1
Yes,3,The Dark Colossus Destroys All,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,01/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Song of the Ancients (Hollow Dreams),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,02/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Kainé (Salvation),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,03/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Kainé / Escape,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,04/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,His Dream,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,05/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,This Dream,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,06/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Repose,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,07/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,The Lost Forest,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,08/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Song of the Ancients (Fate),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,09/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Shadowlord's Castle (Memory),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,10/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Dance of the Evanescent,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,11/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Shadowlord's Castle (Roar),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,12/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Emil (Karma),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,13/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Emil (Sacrifice),Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,14/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Shadowlord,Square Enix Music / Keiichi Okabe,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,15/20,Square Enix Music & Keiichi Okabe,2/2,,,1
Yes,3,Ashes of Dreams (New),Square Enix Music,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,16/20,Square Enix Music,2/2,,,1
Yes,3,Ashes of Dreams (Nouveau),Square Enix Music,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,17/20,Square Enix Music,2/2,,,1
Yes,3,Ashes of Dreams (Nuadhaich),Square Enix Music,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,18/20,Square Enix Music,2/2,,,1
Yes,3,Ashes of Dreams (Aratanaru),Square Enix Music,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,19/20,Square Enix Music,2/2,,,1
Yes,3,Shadowlord - White (Note Remix) *Not in Game [Bones Track],Square Enix Music,Square Enix Music,NieR Gestalt & Replicant (Original Soundtrack),2010,Soundtrack/ Neoclassical New Age/ Classical Crossover/ Cinematic Classical / Neoclassical New Age,20/20,Square Enix Music,2/2,,,1
Yes,3,The Theory of Relativity,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,01/12,,1/1,,,1
Yes,3,Backlines,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,02/12,,1/1,,,1
Yes,3,The North,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,03/12,,1/1,,,1
Yes,3,Hold On When You Get Love and Let Go When You Give It,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,04/12,,1/1,,,1
Yes,3,Through the Mines,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,05/12,,1/1,,,1
Yes,3,Do You Want to Die Together?,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,06/12,,1/1,,,1
Yes,3,Lights Changing Colour,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,07/12,,1/1,,,1
Yes,3,The Loose Ends Will Make Knots,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,08/12,,1/1,,,1
Yes,3,A Song Is a Weapon,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,09/12,,1/1,,,1
Yes,3,Progress,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,10/12,,1/1,,,1
Yes,3,The 400,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,11/12,,1/1,,,1
Yes,3,Walls,Stars,Stars,The North,2012,Indie Pop/ Synthpop / Dream Pop,12/12,,1/1,,,1
Yes,3,Press Play,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,01/12,Dean Deleo/ Eric Kretz/ Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Pop's Love Suicide,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Other,02/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Tumble In the Rough,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,03/12,Scott Weiland,1/1,,,1
Yes,3,Big Bang Baby,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,04/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Lady Picture Show,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,05/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,And So I Know,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,06/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Trippin' On a Hole In a Paper Heart,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,07/12,Eric Kretz & Scott Weiland,1/1,,,1
Yes,3,Art School Girl,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,08/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Adhesive,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,09/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Ride the Cliché,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,10/12,Dean Deleo & Scott Weiland,1/1,,,1
Yes,3,Daisy,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,11/12,Robert DeLeo & Scott Weiland,1/1,,,1
Yes,3,Seven Caged Tigers,Stone Temple Pilots,Stone Temple Pilots,Tiny Music...Songs From The Vatican Gift Shop,1996,Alternative Rock/ Hard Rock/ Power Pop/ Neo-Psychedelia / Grunge,12/12,Dean Deleo & Scott Weiland,1/1,,,1
Yes,3,Garden Grove,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,01/17,Floyd Gaugh/ Bradley Nowell/ Eric Wilson & Linton Kwesi Johnson,1/1,,,1
Yes,3,What I Got,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,02/17,Bradley Nowell/ Lindon Roberts/ Floyd Gaugh & Eric Wilson,1/1,,,1
Yes,3,Wrong Way,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,03/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,Same In The End,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,04/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,April 29 1992 (Miami),Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,05/17,Bradley Nowell/ Michael Happoldt/ Marshall Goodman & Lawrence Parker,1/1,,,1
Yes,3,Santeria,Sublime,Sublime,Sublime,1996,Other,06/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,Seed,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,07/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,Jailhouse,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,08/17,Floyd Gaugh/ Bradley Nowell & Eric Wilson,1/1,,,1
Yes,3,Pawn Shop,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,09/17,Floyd Gaugh/ Eric Wilson/ Bradley Nowell/ Lloyd McDonald & Winston Matthews,1/1,,,1
Yes,3,Paddle Out,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,10/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,The Ballad of Johnny Butt,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,11/17,Mike Davis/ Kevin Roach & Rick Selga,1/1,,,1
Yes,3,Burritos,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,12/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,Under My Voodoo,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,13/17,Floyd Gaugh/ Eric Wilson & Bradley Nowell,1/1,,,1
Yes,3,Get Ready,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,14/17,Floyd Gaugh/ Eric Wilson/ Bradley Nowell & Lawrence Parker,1/1,,,1
Yes,3,Caress Me Down,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,15/17,Floyd Gaugh/ Bradley Nowell & Eric Wilson,1/1,,,1
Yes,3,What I Got (reprise),Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,16/17,Bradley Nowell/ Lindon Roberts/ Floyd Gaugh & Eric Wilson,1/1,,,1
Yes,3,Doin' Time,Sublime,Sublime,Sublime,1996,Alternative Rock/ Third Wave Ska/ Ska Punk/ Reggae / Punk Rock,17/17,Marshall Goodman/ Bradley Nowell/ Ira Gershwin/ George Gershwin/ Adam Keefe Horovitz/ Rick Rubin/ Adam Nathaniel Yauch & Dubose Heyward,1/1,,,1
